75
1
3
25
12
35	35	0	0	0	0	0	0	0	0	0	0	0	0
41	49	0	0	1	1	0	0	0	1	0	1	0	0
35	17	1	0	0	1	0	0	0	0	1	0	1	0
55	45	1	0	0	0	1	0	1	0	0	0	1	0
55	20	0	0	1	0	0	1	1	0	0	0	1	0
15	30	0	0	1	1	0	0	0	1	0	0	1	0
25	30	1	0	0	1	0	0	0	1	0	0	1	0
20	50	1	0	0	1	0	0	0	1	0	0	1	0
10	43	0	1	0	1	0	0	1	0	0	0	1	0
55	60	0	0	1	0	1	0	1	0	0	1	0	0
30	60	1	0	0	1	0	0	0	1	0	1	0	0
20	65	1	0	0	1	0	0	0	0	1	1	0	0
50	35	0	1	0	0	1	0	0	1	0	0	1	0
30	25	0	0	1	1	0	0	0	0	1	0	1	0
15	10	0	0	1	0	1	0	1	0	0	0	0	1
30	5	0	1	0	1	0	0	0	1	0	0	0	1
10	20	1	0	0	0	1	0	1	0	0	0	0	1
5	30	0	0	1	0	0	1	1	0	0	0	1	0
20	40	1	0	0	0	0	1	0	0	1	0	1	0
15	60	1	0	0	1	0	0	0	1	0	1	0	0
45	65	0	1	0	0	1	0	0	0	1	1	0	0
45	20	0	0	1	0	0	1	1	0	0	0	1	0
45	10	1	0	0	0	0	1	0	0	1	0	0	1
55	5	1	0	0	0	1	0	0	1	0	0	0	1
65	35	1	0	0	1	0	0	0	0	1	0	1	0
65	20	0	0	1	0	0	1	1	0	0	0	0	1





