3
30
3
50
12
40	50	0	0	0	0	0	0	0	0	0	0	0	0
25	85	0	1	0	0	1	0	0	0	1	1	0	0
22	75	0	1	0	1	0	0	1	0	0	1	0	0
22	85	0	1	0	0	1	0	0	1	0	1	0	0
20	80	0	1	0	0	1	0	0	0	1	1	0	0
20	85	0	1	0	0	1	0	0	0	1	1	0	0
18	75	0	0	1	0	0	1	1	0	0	1	0	0
15	75	0	0	1	1	0	0	0	0	1	1	0	0
15	80	0	0	1	0	1	0	0	0	1	1	0	0
10	35	1	0	0	1	0	0	0	0	1	0	1	0
10	40	0	1	0	1	0	0	0	0	1	0	1	0
8	40	0	1	0	1	0	0	0	0	1	0	1	0
8	45	0	1	0	0	1	0	0	0	1	0	1	0
5	35	1	0	0	1	0	0	0	0	1	0	1	0
5	45	1	0	0	0	0	1	0	0	1	0	1	0
2	40	0	0	1	0	0	1	0	0	1	0	1	0
0	40	0	0	1	0	0	1	1	0	0	0	1	0
0	45	0	0	1	0	0	1	0	0	1	0	1	0
44	5	0	1	0	1	0	0	0	0	1	0	0	1
42	10	1	0	0	1	0	0	1	0	0	0	0	1
42	15	0	1	0	0	1	0	0	1	0	0	0	1
40	5	0	1	0	1	0	0	1	0	0	0	0	1
40	15	0	1	0	0	0	1	0	0	1	0	0	1
38	5	0	1	0	0	1	0	1	0	0	0	0	1
38	15	1	0	0	1	0	0	0	0	1	0	0	1
35	5	0	1	0	0	0	1	0	0	1	0	0	1
95	30	0	1	0	0	0	1	1	0	0	0	0	1
95	35	0	0	1	1	0	0	1	0	0	0	0	1
92	30	0	1	0	0	0	1	0	0	1	0	0	1
90	35	1	0	0	1	0	0	0	0	1	0	0	1
88	30	1	0	0	0	0	1	0	0	1	0	0	1
47	47	1	0	0	0	1	0	0	0	1	0	1	0
49	58	1	0	0	1	0	0	1	0	0	0	1	0
27	43	0	1	0	0	0	1	0	0	1	0	1	0
37	31	1	0	0	0	0	1	1	0	0	0	1	0
57	29	0	0	1	0	0	1	0	0	1	0	1	0
63	23	0	1	0	1	0	0	0	1	0	0	0	1
21	24	0	1	0	1	0	0	0	0	1	0	1	0
12	24	0	0	1	1	0	0	0	1	0	0	1	0
24	58	0	0	1	0	0	1	0	1	0	1	0	0
37	47	0	1	0	0	0	1	1	0	0	0	1	0
49	42	0	1	0	0	0	1	0	0	1	0	1	0
53	43	0	1	0	0	1	0	1	0	0	0	1	0
61	52	0	0	1	1	0	0	1	0	0	0	1	0
57	48	0	1	0	0	0	1	1	0	0	0	1	0
56	37	0	0	1	1	0	0	0	0	1	0	1	0
55	54	0	0	1	1	0	0	0	0	1	0	1	0
4	18	0	0	1	1	0	0	0	0	1	0	1	0
26	52	0	1	0	0	0	1	0	1	0	1	0	0
26	35	0	1	0	0	1	0	0	1	0	0	1	0
31	67	0	1	0	0	1	0	0	1	0	1	0	0







